CustomerID,Age,Gender,State,City_Tier,Tenure_Months,Plan_Type,Contract_Type,Voice_Service,Internet_Service,SMS_Pack,OTT_Subscriptions,Music_Streaming,Caller_Tune,Data_Rollover,Paperless_Billing,Payment_Method,Monthly_Charges_INR,Total_Charges_INR,Num_Support_Calls,App_Usage_Minutes,Avg_Monthly_GB_Usage,Avg_Monthly_Call_Minutes,Network_Quality,Satisfaction_Score,Churned
CUST_01687,28,Female,Bihar,Tier 2,7,Prepaid,Quarterly Recharge,Yes,4G,No,Multiple,None,Yes,Yes,No,UPI,1036.46,6922.56,3,50.0,63.4,233.0,2,4,0
CUST_01688,37,Male,Rajasthan,Tier 3,6,Prepaid,Monthly Recharge,Yes,4G,No,None,JioSaavn,No,No,Yes,UPI,642.04,4531.35,5,123.0,60.0,207.0,4,5,1
CUST_01689,38,Male,West Bengal,Tier 2,11,Postpaid,Monthly Bill,Yes,5G,No,Netflix,None,Yes,Yes,Yes,Cash/Cheque,1237.88,13392.09,3,152.0,31.3,7.0,4,5,0
CUST_01690,31,Male,Maharashtra,Tier 3,34,Postpaid,Monthly Bill,Yes,4G,No,Netflix,None,No,No,Yes,Debit Card,928.14,31212.21,2,74.0,51.3,707.0,2,4,0
CUST_01691,42,Female,Maharashtra,Tier 2,30,Prepaid,Quarterly Recharge,Yes,4G,Yes,None,JioSaavn,No,No,Yes,UPI,643.51,19424.67,2,48.0,39.4,309.0,5,4,0
CUST_01692,28,Male,Karnataka,Tier 3,26,Prepaid,Monthly Recharge,Yes,4G,No,None,None,No,No,Yes,UPI,423.62,10726.87,2,5.0,24.1,735.0,2,5,1
CUST_01693,46,Female,Karnataka,Tier 3,1,Prepaid,Monthly Recharge,Yes,5G,Yes,Disney+ Hotstar,Gaana,No,No,No,Net Banking,1199.24,1245.61,1,107.0,150.8,245.0,4,4,0
CUST_01694,18,Female,Delhi,Tier 2,3,Postpaid,Annual Contract,Yes,5G,No,None,JioSaavn,No,Yes,Yes,Debit Card,1046.35,2854.69,0,99.0,10.5,387.0,3,4,1
CUST_01695,36,Male,Delhi,Tier 2,6,Postpaid,Annual Contract,Yes,4G,Yes,Multiple,JioSaavn,No,No,Yes,Debit Card,1412.45,8570.14,0,22.0,24.5,11.0,2,3,0
CUST_01696,60,Female,Tamil Nadu,Tier 2,7,Postpaid,Annual Contract,Yes,No Internet,No,Multiple,JioSaavn,No,Yes,No,UPI,955.62,6499.31,2,104.0,0.0,612.0,5,4,1
CUST_01697,21,Male,Uttar Pradesh,Tier 2,3,Prepaid,Quarterly Recharge,Yes,4G,No,None,JioSaavn,No,No,Yes,UPI,686.5,1500.52,2,21.0,15.0,26.0,4,5,0
CUST_01698,26,Male,Maharashtra,Tier 1,12,Prepaid,Quarterly Recharge,Yes,5G,Yes,None,None,No,No,Yes,Debit Card,675.85,8637.24,2,90.0,67.3,127.0,3,3,0
CUST_01699,41,Female,Maharashtra,Tier 3,1,Prepaid,Annual Recharge,Yes,4G,Yes,None,Spotify,Yes,No,Yes,Cash/Cheque,664.04,1573.02,1,13.0,6.7,254.0,3,2,1
CUST_01700,37,Male,Rajasthan,Tier 3,33,Prepaid,Quarterly Recharge,Yes,4G,No,None,Spotify,No,No,Yes,UPI,668.18,22298.72,3,195.0,34.8,116.0,3,2,1
CUST_01701,39,Male,West Bengal,Tier 2,37,Prepaid,Monthly Recharge,Yes,4G,No,Multiple,Spotify,Yes,No,Yes,UPI,1163.47,42297.5,4,41.0,35.8,24.0,5,4,1
CUST_01702,41,Female,Uttar Pradesh,Tier 2,20,Prepaid,Monthly Recharge,Yes,4G,No,Disney+ Hotstar,None,No,No,No,Net Banking,766.03,15206.48,2,74.0,25.2,488.0,4,2,1
CUST_01703,43,Male,Rajasthan,Tier 2,2,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Multiple,Spotify,No,Yes,No,UPI,809.27,1740.99,3,19.0,0.0,201.0,4,1,1
CUST_01704,49,Female,Madhya Pradesh,Tier 2,52,Postpaid,Annual Contract,Yes,5G,No,None,Gaana,Yes,Yes,No,Net Banking,1081.25,55382.4,1,153.0,22.4,539.0,4,5,1
CUST_01705,40,Female,Uttar Pradesh,Tier 2,72,Prepaid,Annual Recharge,Yes,4G,Yes,Disney+ Hotstar,Gaana,No,Yes,No,UPI,993.24,71245.2,1,276.0,5.9,109.0,4,5,0
CUST_01706,31,Male,Rajasthan,Tier 3,5,Postpaid,Monthly Bill,Yes,4G,No,None,None,No,No,No,Net Banking,777.38,3184.56,3,29.0,26.4,256.0,3,5,1
CUST_01707,43,Male,Bihar,Tier 2,29,Prepaid,Quarterly Recharge,Yes,4G,Yes,None,JioSaavn,No,No,Yes,Net Banking,744.67,21080.57,1,18.0,74.2,175.0,3,3,0
CUST_01708,59,Female,Madhya Pradesh,Tier 1,44,Postpaid,Monthly Bill,Yes,4G,No,None,Gaana,No,No,No,UPI,785.09,34713.69,1,62.0,24.9,228.0,3,5,0
CUST_01709,33,Male,Uttar Pradesh,Tier 3,18,Prepaid,Quarterly Recharge,Yes,No Internet,Yes,Disney+ Hotstar,JioSaavn,Yes,No,Yes,Credit Card,750.2,13478.86,2,254.0,0.0,1443.0,4,2,1
CUST_01710,22,Male,Rajasthan,Tier 2,9,Prepaid,Monthly Recharge,Yes,4G,No,None,None,Yes,Yes,Yes,UPI,544.02,4348.67,1,115.0,50.2,204.0,5,5,0
CUST_01711,49,Female,Karnataka,Tier 3,15,Prepaid,Quarterly Recharge,Yes,4G,No,Multiple,None,No,No,No,UPI,1016.78,15218.16,0,330.0,0.2,289.0,3,1,0
CUST_01712,33,Male,Gujarat,Tier 1,17,Prepaid,Monthly Recharge,Yes,No Internet,No,Prime Video,Spotify,No,Yes,Yes,Net Banking,504.66,8398.02,1,167.0,0.0,1283.0,4,3,0
CUST_01713,18,Female,Bihar,Tier 1,12,Prepaid,Quarterly Recharge,Yes,4G,No,Disney+ Hotstar,None,No,Yes,Yes,Cash/Cheque,902.84,11275.51,5,93.0,20.1,20.0,4,4,0
CUST_01714,46,Male,West Bengal,Tier 3,63,Postpaid,Monthly Bill,Yes,4G,No,Netflix,Spotify,No,No,No,Credit Card,1077.34,66835.51,2,16.0,48.4,153.0,5,4,1
CUST_01715,28,Male,Haryana,Tier 1,32,Prepaid,Annual Recharge,Yes,4G,Yes,Disney+ Hotstar,None,No,No,Yes,UPI,849.56,26815.49,2,170.0,12.1,91.0,5,3,0
CUST_01716,33,Male,Uttar Pradesh,Tier 3,6,Prepaid,Monthly Recharge,Yes,5G,Yes,Netflix,None,No,Yes,Yes,UPI,915.07,6249.13,2,75.0,82.4,241.0,4,2,1
CUST_01717,39,Female,Bihar,Tier 3,21,Prepaid,Monthly Recharge,Yes,5G,No,None,JioSaavn,No,No,No,Net Banking,908.47,18495.85,3,48.0,16.3,51.0,5,5,0
CUST_01718,37,Female,Gujarat,Tier 2,28,Prepaid,Monthly Recharge,Yes,4G,No,Prime Video,Spotify,Yes,No,Yes,Debit Card,822.7,22495.04,1,56.0,13.5,247.0,5,5,0
CUST_01719,44,Female,Maharashtra,Tier 1,3,Postpaid,Annual Contract,Yes,5G,Yes,None,None,No,Yes,No,Cash/Cheque,969.91,2650.72,1,266.0,14.7,138.0,1,2,1
CUST_01720,29,Male,Gujarat,Tier 2,10,Prepaid,Quarterly Recharge,Yes,5G,Yes,None,Spotify,Yes,No,Yes,Net Banking,966.1,10295.38,3,1.0,21.9,1377.0,4,4,0
CUST_01721,41,Male,Delhi,Tier 3,56,Prepaid,Monthly Recharge,Yes,5G,No,Multiple,None,No,No,No,Credit Card,1148.84,64536.14,2,111.0,23.0,70.0,4,2,0
CUST_01722,31,Male,Maharashtra,Tier 2,20,Postpaid,Monthly Bill,Yes,No Internet,No,Netflix,None,No,No,Yes,Debit Card,658.96,12647.99,2,115.0,0.0,250.0,4,5,0
CUST_01723,44,Male,Madhya Pradesh,Tier 2,5,Prepaid,Monthly Recharge,Yes,4G,No,None,None,No,No,Yes,UPI,550.92,2712.37,1,8.0,8.4,463.0,5,2,1
CUST_01724,42,Female,Delhi,Tier 2,3,Postpaid,Monthly Bill,Yes,4G,Yes,Disney+ Hotstar,None,No,Yes,Yes,Credit Card,1094.92,3108.94,2,271.0,12.2,370.0,3,3,1
CUST_01725,22,Female,Kerala,Tier 1,17,Prepaid,Monthly Recharge,Yes,5G,No,Prime Video,Spotify,No,No,No,UPI,1087.77,18716.99,5,55.0,34.8,161.0,3,4,0
CUST_01726,49,Male,Delhi,Tier 3,19,Prepaid,Monthly Recharge,Yes,4G,No,Multiple,None,Yes,No,Yes,UPI,1053.3,19991.75,4,100.0,0.2,124.0,4,1,1
CUST_01727,28,Female,Karnataka,Tier 3,9,Prepaid,Quarterly Recharge,Yes,4G,Yes,Disney+ Hotstar,None,Yes,No,No,Credit Card,977.95,8899.76,3,44.0,19.8,211.0,3,5,0
CUST_01728,45,Male,Bihar,Tier 3,23,Prepaid,Monthly Recharge,Yes,4G,No,None,JioSaavn,Yes,No,Yes,Cash/Cheque,666.51,15168.93,4,30.0,0.5,29.0,3,3,1
CUST_01729,39,Female,Tamil Nadu,Tier 2,1,Postpaid,Monthly Bill,Yes,5G,No,None,None,No,Yes,No,UPI,913.8,1575.05,4,68.0,35.1,167.0,3,5,0
CUST_01730,58,Male,Gujarat,Tier 3,3,Prepaid,Monthly Recharge,Yes,4G,No,None,None,No,No,Yes,UPI,601.94,1784.42,1,178.0,11.9,364.0,4,4,0
CUST_01731,32,Male,Gujarat,Tier 1,18,Prepaid,Quarterly Recharge,Yes,4G,No,Netflix,None,Yes,Yes,Yes,Net Banking,750.47,13195.29,4,82.0,15.6,1792.0,4,1,0
CUST_01732,30,Male,Gujarat,Tier 2,1,Prepaid,Quarterly Recharge,Yes,4G,No,Disney+ Hotstar,Gaana,No,Yes,No,Net Banking,954.18,1484.48,3,85.0,41.6,400.0,2,4,1
CUST_01733,34,Male,Haryana,Tier 2,51,Prepaid,Monthly Recharge,Yes,5G,Yes,Multiple,JioSaavn,No,No,No,Debit Card,1370.18,70174.46,4,30.0,41.8,1173.0,4,4,0
CUST_01734,31,Female,Rajasthan,Tier 3,3,Postpaid,Monthly Bill,Yes,4G,Yes,None,None,No,No,Yes,Credit Card,761.52,1829.71,4,21.0,66.6,2.0,3,4,1
CUST_01735,45,Male,Uttar Pradesh,Tier 3,26,Prepaid,Monthly Recharge,Yes,4G,Yes,None,None,No,No,Yes,Cash/Cheque,561.68,12633.68,1,79.0,7.1,593.0,2,5,1
CUST_01736,18,Male,Punjab,Tier 3,11,Postpaid,Monthly Bill,Yes,5G,No,None,JioSaavn,No,Yes,Yes,Credit Card,1035.42,11659.83,4,13.0,19.0,249.0,4,4,0
CUST_01737,21,Female,Karnataka,Tier 3,12,Postpaid,Monthly Bill,Yes,5G,Yes,None,JioSaavn,Yes,No,Yes,UPI,1166.2,13776.47,2,47.0,9.4,385.0,4,2,0
CUST_01738,21,Female,West Bengal,Tier 3,34,Prepaid,Monthly Recharge,Yes,4G,No,None,None,No,Yes,No,UPI,567.3,19309.43,1,23.0,5.0,177.0,4,1,0
CUST_01739,47,Female,Bihar,Tier 1,16,Postpaid,Monthly Bill,Yes,4G,Yes,Prime Video,JioSaavn,No,Yes,Yes,Net Banking,1010.33,16756.39,0,98.0,27.5,139.0,4,3,0
CUST_01740,57,Male,Rajasthan,Tier 3,31,Prepaid,Monthly Recharge,Yes,5G,Yes,None,None,Yes,No,Yes,Debit Card,927.64,28280.36,1,61.0,40.1,173.0,5,4,0
CUST_01741,33,Female,Madhya Pradesh,Tier 2,16,Prepaid,Monthly Recharge,Yes,No Internet,No,Multiple,JioSaavn,Yes,No,No,UPI,848.0,13005.63,3,8.0,0.0,365.0,1,5,1
CUST_01742,32,Female,Rajasthan,Tier 2,21,Prepaid,Monthly Recharge,Yes,4G,Yes,Disney+ Hotstar,Gaana,No,No,Yes,UPI,976.82,19815.16,4,66.0,4.0,385.0,5,5,1
CUST_01743,35,Male,Madhya Pradesh,Tier 1,34,Prepaid,Monthly Recharge,Yes,4G,Yes,None,None,No,No,No,UPI,592.37,21242.28,1,74.0,20.9,321.0,4,2,0
CUST_01744,50,Male,Haryana,Tier 2,22,Postpaid,Monthly Bill,Yes,4G,No,None,None,Yes,No,No,Net Banking,767.89,17489.43,2,27.0,17.8,209.0,5,4,1
CUST_01745,22,Male,Delhi,Tier 1,22,Prepaid,Quarterly Recharge,Yes,5G,No,Netflix,None,Yes,No,Yes,UPI,960.39,21464.39,2,32.0,31.5,611.0,3,3,0
CUST_01746,38,Male,Karnataka,Tier 2,37,Prepaid,Annual Recharge,Yes,5G,Yes,None,Spotify,No,Yes,Yes,Net Banking,957.29,34456.26,2,166.0,22.3,637.0,3,5,0
CUST_01747,47,Male,West Bengal,Tier 2,71,Prepaid,Monthly Recharge,Yes,4G,Yes,Disney+ Hotstar,None,No,Yes,Yes,Net Banking,1017.82,71553.33,3,9.0,2.1,512.0,5,4,0
CUST_01748,41,Male,Telangana,Tier 3,11,Prepaid,Monthly Recharge,Yes,4G,No,Prime Video,JioSaavn,No,No,Yes,UPI,802.36,9177.26,3,275.0,13.2,76.0,4,2,0
CUST_01749,37,Female,Delhi,Tier 3,20,Prepaid,Monthly Recharge,Yes,No Internet,No,None,Spotify,No,No,No,Net Banking,326.12,6723.19,2,19.0,0.0,184.0,3,5,1
CUST_01750,48,Female,Maharashtra,Tier 2,2,Postpaid,Monthly Bill,Yes,5G,Yes,Multiple,None,No,Yes,Yes,UPI,1445.49,2755.08,4,22.0,11.8,964.0,4,3,1
CUST_01751,18,Female,Tamil Nadu,Tier 2,10,Prepaid,Quarterly Recharge,Yes,No Internet,No,None,Gaana,No,Yes,Yes,UPI,280.17,2125.67,0,40.0,0.0,252.0,4,3,0
CUST_01752,43,Female,Bihar,Tier 1,12,Postpaid,Monthly Bill,Yes,5G,Yes,Disney+ Hotstar,None,No,No,Yes,Debit Card,1325.4,16432.42,1,237.0,41.6,295.0,4,4,0
CUST_01753,26,Male,Telangana,Tier 2,43,Postpaid,Annual Contract,No,4G,No,None,Gaana,Yes,No,No,UPI,788.34,34794.57,4,181.0,90.9,0.0,2,1,0
CUST_01754,18,Female,Uttar Pradesh,Tier 1,17,Prepaid,Quarterly Recharge,Yes,4G,Yes,None,None,Yes,Yes,Yes,UPI,637.48,11056.47,2,110.0,25.2,1115.0,4,5,0
CUST_01755,41,Female,Karnataka,Tier 3,31,Prepaid,Annual Recharge,Yes,5G,No,Multiple,Gaana,Yes,No,No,UPI,1236.35,37948.85,1,127.0,13.3,1101.0,4,4,1
CUST_01756,52,Male,Tamil Nadu,Tier 2,1,Prepaid,Monthly Recharge,Yes,4G,Yes,None,Gaana,Yes,No,Yes,UPI,615.9,1378.0,0,59.0,19.1,118.0,2,3,1
CUST_01757,33,Female,Karnataka,Tier 1,14,Postpaid,Monthly Bill,Yes,4G,Yes,None,Spotify,No,Yes,Yes,UPI,880.62,12412.96,0,188.0,25.2,30.0,4,4,0
CUST_01758,47,Female,Maharashtra,Tier 2,55,Prepaid,Monthly Recharge,Yes,4G,Yes,Multiple,JioSaavn,No,No,Yes,UPI,1182.08,65829.35,2,11.0,13.2,293.0,2,5,0
CUST_01759,55,Female,Haryana,Tier 2,6,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Multiple,JioSaavn,Yes,Yes,Yes,UPI,790.1,4561.6,1,62.0,0.0,478.0,2,4,0
CUST_01760,52,Female,Bihar,Tier 2,1,Prepaid,Annual Recharge,Yes,4G,Yes,None,Spotify,No,No,No,Net Banking,743.77,1774.81,2,138.0,42.7,585.0,4,4,0
CUST_01761,56,Male,Karnataka,Tier 1,13,Prepaid,Monthly Recharge,Yes,4G,Yes,Disney+ Hotstar,Gaana,No,No,Yes,Debit Card,982.83,12552.55,4,68.0,24.9,438.0,5,1,0
CUST_01762,44,Male,Maharashtra,Tier 3,29,Prepaid,Monthly Recharge,Yes,5G,No,None,JioSaavn,Yes,Yes,Yes,Net Banking,837.55,23958.25,1,135.0,7.0,37.0,4,4,0
CUST_01763,35,Male,Tamil Nadu,Tier 1,14,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Netflix,None,No,Yes,No,Net Banking,503.16,7458.85,3,15.0,0.0,163.0,3,2,0
CUST_01764,18,Female,Uttar Pradesh,Tier 1,14,Prepaid,Monthly Recharge,Yes,No Internet,No,Disney+ Hotstar,None,No,Yes,No,UPI,484.12,6741.1,1,3.0,0.0,2.0,4,4,0
CUST_01765,31,Female,Karnataka,Tier 1,26,Prepaid,Monthly Recharge,Yes,5G,No,None,JioSaavn,Yes,Yes,Yes,UPI,752.08,19747.81,3,65.0,16.8,631.0,4,5,0
CUST_01766,24,Female,Delhi,Tier 2,7,Prepaid,Monthly Recharge,Yes,4G,No,Multiple,JioSaavn,No,Yes,Yes,Debit Card,1159.32,7606.0,2,96.0,44.3,36.0,5,3,0
CUST_01767,63,Male,Karnataka,Tier 1,33,Prepaid,Quarterly Recharge,Yes,4G,No,Disney+ Hotstar,None,No,No,Yes,UPI,846.56,27436.16,1,65.0,3.8,368.0,2,3,0
CUST_01768,32,Male,Kerala,Tier 1,3,Postpaid,Monthly Bill,Yes,No Internet,No,Disney+ Hotstar,None,Yes,Yes,Yes,Net Banking,742.93,2038.09,4,36.0,0.0,168.0,4,4,0
CUST_01769,36,Female,Telangana,Tier 2,12,Prepaid,Monthly Recharge,Yes,4G,No,None,Gaana,No,Yes,No,Net Banking,620.1,7620.39,2,103.0,5.9,248.0,3,4,0
CUST_01770,42,Female,Rajasthan,Tier 2,25,Prepaid,Monthly Recharge,Yes,5G,No,Multiple,JioSaavn,No,No,Yes,UPI,1260.25,31117.31,3,213.0,122.0,138.0,5,4,0
CUST_01771,35,Male,Tamil Nadu,Tier 1,42,Prepaid,Monthly Recharge,Yes,4G,No,Disney+ Hotstar,None,No,No,Yes,Net Banking,831.36,35451.71,0,68.0,1.3,537.0,4,4,0
CUST_01772,57,Male,Haryana,Tier 1,37,Prepaid,Quarterly Recharge,Yes,4G,No,None,None,No,No,Yes,UPI,544.38,20088.41,3,15.0,21.5,161.0,4,3,0
CUST_01773,26,Female,Bihar,Tier 2,30,Prepaid,Monthly Recharge,Yes,5G,No,None,None,No,Yes,Yes,Debit Card,784.38,24385.05,0,59.0,7.4,503.0,1,5,0
CUST_01774,37,Female,Karnataka,Tier 1,10,Prepaid,Annual Recharge,Yes,5G,No,Multiple,JioSaavn,No,No,Yes,UPI,1264.21,12116.04,1,111.0,38.9,193.0,4,5,0
CUST_01775,25,Male,Delhi,Tier 2,3,Postpaid,Monthly Bill,Yes,No Internet,Yes,Disney+ Hotstar,JioSaavn,No,Yes,Yes,UPI,845.13,2706.57,3,18.0,0.0,210.0,4,2,0
CUST_01776,18,Male,West Bengal,Tier 1,5,Prepaid,Monthly Recharge,Yes,5G,Yes,Netflix,None,No,No,Yes,Credit Card,972.2,5090.62,3,47.0,13.3,315.0,4,1,1
CUST_01777,27,Female,Maharashtra,Tier 1,48,Prepaid,Monthly Recharge,Yes,5G,Yes,None,Gaana,No,No,Yes,Net Banking,1022.2,49201.17,4,88.0,19.3,228.0,4,5,1
CUST_01778,34,Female,Uttar Pradesh,Tier 2,46,Postpaid,Monthly Bill,Yes,5G,Yes,Disney+ Hotstar,JioSaavn,No,Yes,Yes,UPI,1405.84,64644.18,3,7.0,1.8,358.0,4,3,0
CUST_01779,29,Male,Gujarat,Tier 1,72,Prepaid,Monthly Recharge,Yes,5G,No,Multiple,JioSaavn,No,No,Yes,Net Banking,1318.98,95390.15,1,18.0,32.1,1000.0,3,4,0
CUST_01780,25,Male,West Bengal,Tier 1,1,Prepaid,Monthly Recharge,Yes,4G,Yes,Disney+ Hotstar,None,No,No,No,UPI,886.26,268.38,0,102.0,23.1,180.0,4,4,1
CUST_01781,18,Female,Tamil Nadu,Tier 2,18,Prepaid,Monthly Recharge,Yes,No Internet,No,Disney+ Hotstar,JioSaavn,No,No,No,UPI,734.67,13365.5,1,30.0,0.0,495.0,4,4,0
CUST_01782,33,Male,West Bengal,Tier 3,25,Postpaid,Monthly Bill,Yes,4G,No,None,JioSaavn,No,No,No,Credit Card,891.99,21806.54,2,8.0,61.3,827.0,4,4,0
CUST_01783,18,Male,Bihar,Tier 2,29,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Multiple,Gaana,No,Yes,Yes,Net Banking,796.97,22822.55,2,109.0,0.0,34.0,4,3,0
CUST_01784,44,Female,Karnataka,Tier 3,24,Prepaid,Quarterly Recharge,Yes,5G,Yes,Prime Video,None,No,No,No,UPI,986.88,23819.34,0,19.0,23.9,327.0,5,4,0
CUST_01785,36,Male,Rajasthan,Tier 3,35,Prepaid,Annual Recharge,Yes,4G,Yes,Netflix,None,No,No,Yes,Cash/Cheque,779.65,27761.83,2,9.0,8.8,51.0,3,4,0
CUST_01786,18,Female,Maharashtra,Tier 3,10,Postpaid,Monthly Bill,Yes,4G,No,Disney+ Hotstar,None,No,Yes,No,UPI,1069.56,10008.72,6,78.0,7.0,620.0,5,3,0
CUST_01787,30,Male,Maharashtra,Tier 3,4,Postpaid,Monthly Bill,Yes,4G,No,Multiple,Spotify,Yes,No,No,UPI,1378.83,6340.72,2,193.0,10.2,185.0,2,3,1
CUST_01788,25,Female,Gujarat,Tier 2,5,Prepaid,Monthly Recharge,Yes,4G,No,None,JioSaavn,No,Yes,Yes,UPI,587.85,3440.42,1,52.0,69.8,287.0,4,4,1
CUST_01789,39,Male,Maharashtra,Tier 2,1,Prepaid,Monthly Recharge,Yes,4G,Yes,Prime Video,Spotify,Yes,No,Yes,UPI,925.95,947.71,3,20.0,7.3,304.0,4,5,0
CUST_01790,52,Male,Maharashtra,Tier 1,10,Prepaid,Monthly Recharge,Yes,5G,Yes,Multiple,None,No,No,No,UPI,1209.64,11562.64,4,70.0,3.3,350.0,4,4,1
CUST_01791,18,Male,Karnataka,Tier 2,2,Prepaid,Quarterly Recharge,Yes,4G,No,Netflix,Gaana,Yes,No,No,Debit Card,948.82,2662.08,1,81.0,13.2,1557.0,4,4,0
CUST_01792,36,Female,Gujarat,Tier 3,9,Postpaid,Monthly Bill,Yes,4G,Yes,Netflix,None,No,No,Yes,Debit Card,1047.32,9657.03,2,222.0,7.8,287.0,4,2,0
CUST_01793,32,Female,Telangana,Tier 2,23,Prepaid,Annual Recharge,Yes,No Internet,Yes,None,Spotify,No,No,Yes,Debit Card,299.51,7119.46,2,276.0,0.0,555.0,3,1,1
CUST_01794,43,Male,Karnataka,Tier 2,53,Prepaid,Quarterly Recharge,Yes,4G,Yes,None,JioSaavn,Yes,No,Yes,Net Banking,672.66,35312.1,3,34.0,15.1,1502.0,5,2,1
CUST_01795,37,Female,Rajasthan,Tier 2,43,Prepaid,Monthly Recharge,Yes,No Internet,No,None,Spotify,No,No,No,Net Banking,281.81,12214.91,2,107.0,0.0,577.0,3,2,1
CUST_01796,25,Female,Karnataka,Tier 2,6,Prepaid,Quarterly Recharge,Yes,4G,Yes,Prime Video,JioSaavn,No,No,No,UPI,874.92,4936.48,2,158.0,45.1,718.0,4,2,0
CUST_01797,30,Female,Gujarat,Tier 2,3,Prepaid,Monthly Recharge,Yes,5G,No,Disney+ Hotstar,None,Yes,No,Yes,Credit Card,1094.07,3889.86,4,81.0,24.8,18.0,4,5,0
CUST_01798,24,Male,Uttar Pradesh,Tier 2,5,Postpaid,Monthly Bill,Yes,4G,Yes,Multiple,JioSaavn,No,No,No,UPI,1388.57,7562.81,2,152.0,45.5,84.0,4,2,1
CUST_01799,48,Female,Rajasthan,Tier 2,72,Prepaid,Monthly Recharge,Yes,5G,No,None,Gaana,Yes,No,No,Credit Card,866.71,62326.35,1,59.0,6.8,454.0,4,3,0
CUST_01800,35,Male,Bihar,Tier 2,19,Prepaid,Annual Recharge,Yes,5G,Yes,Multiple,Spotify,Yes,No,No,UPI,1364.88,25640.15,1,73.0,11.6,928.0,4,4,0
CUST_01801,59,Male,Haryana,Tier 3,4,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Multiple,None,No,No,Yes,UPI,764.21,3452.51,2,8.0,0.0,26.0,2,4,1
CUST_01802,34,Female,Maharashtra,Tier 3,44,Prepaid,Quarterly Recharge,Yes,4G,No,Prime Video,None,No,Yes,No,UPI,886.52,39332.67,4,38.0,63.5,663.0,3,5,0
CUST_01803,25,Female,Punjab,Tier 1,12,Prepaid,Quarterly Recharge,Yes,4G,Yes,Multiple,None,No,Yes,Yes,Net Banking,974.26,11107.98,4,1.0,35.3,82.0,5,3,0
CUST_01804,18,Male,Maharashtra,Tier 3,55,Prepaid,Quarterly Recharge,Yes,No Internet,No,None,None,Yes,No,Yes,Cash/Cheque,186.04,10086.42,1,110.0,0.0,236.0,4,4,0
CUST_01805,18,Male,Bihar,Tier 1,7,Prepaid,Quarterly Recharge,Yes,4G,No,Multiple,None,No,No,Yes,UPI,973.19,7908.78,0,41.0,29.0,743.0,4,2,0
CUST_01806,18,Female,Delhi,Tier 1,11,Prepaid,Monthly Recharge,Yes,4G,Yes,Prime Video,JioSaavn,Yes,No,No,Net Banking,872.07,9588.73,2,183.0,0.3,75.0,5,4,0
CUST_01807,38,Female,Tamil Nadu,Tier 2,16,Prepaid,Quarterly Recharge,Yes,4G,Yes,Disney+ Hotstar,None,No,No,Yes,UPI,862.11,13911.31,0,9.0,5.9,426.0,4,4,0
CUST_01808,41,Male,Maharashtra,Tier 1,53,Prepaid,Monthly Recharge,Yes,4G,No,None,JioSaavn,No,Yes,Yes,Debit Card,648.38,34636.64,2,2.0,51.5,708.0,3,5,0
CUST_01809,18,Female,Maharashtra,Tier 1,48,Postpaid,Annual Contract,Yes,4G,No,Prime Video,None,No,No,No,Net Banking,870.49,41504.16,1,38.0,16.4,394.0,2,3,0
CUST_01810,46,Male,Telangana,Tier 2,20,Prepaid,Monthly Recharge,Yes,4G,No,None,JioSaavn,No,No,Yes,Debit Card,619.24,12767.96,0,291.0,33.9,11.0,3,3,1
CUST_01811,28,Male,Haryana,Tier 2,6,Postpaid,Annual Contract,Yes,4G,No,None,None,No,No,Yes,Credit Card,735.27,4600.66,1,281.0,6.1,426.0,4,5,0
CUST_01812,36,Female,Gujarat,Tier 1,12,Prepaid,Annual Recharge,Yes,4G,No,Disney+ Hotstar,Spotify,No,No,No,UPI,934.44,11775.89,1,91.0,1.7,81.0,2,4,1
CUST_01813,55,Male,Telangana,Tier 2,72,Prepaid,Monthly Recharge,Yes,4G,Yes,Netflix,JioSaavn,No,No,Yes,Cash/Cheque,890.94,63305.05,2,23.0,43.9,79.0,2,3,1
CUST_01814,46,Male,Kerala,Tier 2,22,Postpaid,Monthly Bill,Yes,5G,Yes,None,None,Yes,Yes,Yes,Net Banking,1022.52,22672.5,2,52.0,10.0,199.0,4,4,0
CUST_01815,31,Female,Delhi,Tier 2,36,Prepaid,Monthly Recharge,Yes,No Internet,No,Netflix,Gaana,No,No,Yes,Cash/Cheque,507.63,18379.67,6,297.0,0.0,593.0,3,2,0
CUST_01816,23,Female,Maharashtra,Tier 3,14,Prepaid,Monthly Recharge,Yes,4G,No,Prime Video,Spotify,Yes,No,No,UPI,845.25,11124.97,2,128.0,12.8,41.0,5,3,0
CUST_01817,18,Male,Maharashtra,Tier 2,18,Prepaid,Monthly Recharge,Yes,5G,Yes,Netflix,None,Yes,Yes,Yes,Credit Card,1028.75,18384.28,3,88.0,29.6,267.0,1,4,0
CUST_01818,25,Female,Tamil Nadu,Tier 1,13,Postpaid,Monthly Bill,Yes,No Internet,No,Prime Video,Gaana,Yes,Yes,Yes,UPI,806.02,10675.33,0,211.0,0.0,880.0,4,5,1
